id,date,customerId,companyId,amount,remark,isUsed,createdBy,createdAt,updatedAt,deletedAt
1204,2024-03-06 00:00:00+00,22,108,140.0,MANTU KUMAR (C/O AZMAT) JOB OFFER,True,1,2024-03-09 06:09:49.439+00,2024-03-09 06:29:33.419+00,
1209,2024-03-07 00:00:00+00,10,14,1050.0,RAZEB MIAH MATALIM MIAH WORK,True,1,2024-03-09 06:44:47.768+00,2024-03-09 06:44:47.871+00,
1201,2024-03-05 00:00:00+00,64,100,2500.0,ALI RAZA VISA RENEWAL PROCESS,True,1,2024-03-06 14:18:04.65+00,2024-03-09 07:11:22.534+00,
1173,2024-02-27 00:00:00+00,60,93,5000.0,WORK,True,1,2024-02-29 07:05:09.749+00,2024-03-11 02:19:09.127+00,
1198,2024-03-04 00:00:00+00,60,93,20000.0,WORK,True,1,2024-03-05 06:20:00.073+00,2024-03-11 02:33:18.26+00,
1186,2024-03-02 00:00:00+00,75,137,527.0,NISHAD MON VISA STAMPING DXB,True,1,2024-03-05 05:12:38.956+00,2024-03-18 05:30:41.98+00,
1178,2024-02-28 00:00:00+00,11,15,550.0,RENT JANUARY,True,1,2024-03-04 07:15:38.917+00,2024-03-26 06:22:01.217+00,
1153,2024-02-22 00:00:00+00,82,174,1185.0,WORK,True,1,2024-02-25 09:37:08.911+00,2024-03-26 23:19:08.795+00,
1172,2024-02-27 00:00:00+00,85,158,3000.0,WORK,True,1,2024-02-29 07:04:48.94+00,2024-03-26 23:36:21.839+00,
1180,2024-02-28 00:00:00+00,85,158,900.0,WORK,True,1,2024-03-04 07:16:25.963+00,2024-03-26 23:44:31.134+00,
1160,2024-02-23 00:00:00+00,28,53,2445.0,WORK,True,1,2024-02-25 10:09:45.131+00,2024-03-31 10:33:23.921+00,
1155,2024-02-22 00:00:00+00,88,175,400.0,WORK,True,1,2024-02-25 09:38:15.656+00,2024-04-04 09:41:25.111+00,
1196,2024-03-04 00:00:00+00,64,100,1500.0,WORK,True,1,2024-03-05 06:19:21.376+00,2024-04-23 13:46:49.414+00,
1244,2024-03-16 00:00:00+00,94,188,3450.0,IMRAN ISLAM & ISAAC (AL BAHYA) LABOUR CARD RENEWAL PROCESS,True,1,2024-03-18 05:25:50.512+00,2024-03-18 05:27:34.474+00,
1210,2024-03-07 00:00:00+00,47,132,280.0,MOHAMMAD SOHEL RANA & MD BODIUJJAMAN,True,1,2024-03-09 07:01:06.6+00,2024-03-09 07:02:17.08+00,
1212,2024-03-07 00:00:00+00,10,13,1420.0,MD SHIMUL MONDOL LABOUR RENEWAL PROCESS,False,1,2024-03-09 07:03:37.515+00,2024-03-09 07:08:21.425+00,2024-03-09 07:08:21.425+00
1213,2024-03-07 00:00:00+00,10,13,1470.0,MD SHIMUL LABOUR CARD RENEWAL,True,1,2024-03-09 07:08:54.49+00,2024-03-09 07:09:56.809+00,
1211,2024-03-07 00:00:00+00,64,100,1500.0,ALI RAZA WORK,True,1,2024-03-09 07:02:56.916+00,2024-03-09 07:11:43.911+00,
1216,2024-02-29 00:00:00+00,93,184,150.0,COMMISSION OF FEBRUARY MONTH,False,1,2024-03-09 08:51:46.79+00,2024-03-09 08:51:46.79+00,
1217,2024-02-29 00:00:00+00,93,185,585.0,COMMISSION OF FEBRUARY MONTH (TOTAL WORK:9),False,1,2024-03-09 08:52:12.932+00,2024-03-09 08:52:57.337+00,
1215,2024-03-08 00:00:00+00,53,145,4320.0,3 PERSON ENTRY PROCESS,True,1,2024-03-09 07:31:46.934+00,2024-03-10 13:34:54.586+00,
1257,2024-03-18 00:00:00+00,47,132,230.0,QAISAR ,False,2,2024-03-20 03:02:55.812+00,2024-03-25 20:48:51.739+00,2024-03-25 20:48:51.739+00
1225,2024-03-12 00:00:00+00,28,53,50.0,WORK,True,1,2024-03-14 07:09:59.441+00,2024-03-14 07:09:59.544+00,
1243,2024-03-16 00:00:00+00,75,137,1760.0,DEEPAK SHUKLA ENTRY INSIDE-DXB & CHANGE STATUS-DXB,True,1,2024-03-18 05:24:22.253+00,2024-03-18 05:30:58.68+00,
1226,2024-03-12 00:00:00+00,88,175,70.0,MD MOKLESUR RAHMAN PRE APPROVAL W/P CNCLATION,True,1,2024-03-14 12:59:03.559+00,2024-03-14 13:00:08.624+00,
1227,2024-03-12 00:00:00+00,53,145,1440.0,"BAPPY SHAIKH , RAKIB SHEIKH & BASIR KHAN ENTRY OUTSIDE - DXB",True,1,2024-03-14 13:01:31.349+00,2024-03-14 13:13:57.399+00,
1228,2024-03-13 00:00:00+00,53,74,825.0,"MAHABUB ALAM, YEASIN & MASUD RANA LAIQ MEDICAL",True,1,2024-03-14 13:15:38.441+00,2024-03-14 13:15:38.55+00,
1240,2024-03-15 00:00:00+00,90,177,600.0,NASIR AHMED & MD NURUL HAQUE CANCELLATION PROCESS,True,1,2024-03-18 04:28:17.012+00,2024-03-18 05:31:42.782+00,
1239,2024-03-15 00:00:00+00,18,23,460.0,USAMA KHAN BUHAIRA INSURANCE,True,1,2024-03-18 04:27:36.162+00,2024-03-18 05:32:51.39+00,
1199,2024-03-04 00:00:00+00,53,74,3055.0,MAHABUB ALAM OLI ULLAH LABOUR CARD RENEWAL PROCESS,True,1,2024-03-06 13:22:47.006+00,2024-03-14 13:25:07.095+00,
1214,2024-03-08 00:00:00+00,53,162,750.0,DABASHISH & AMIT KUMAR EID,True,1,2024-03-09 07:31:23.953+00,2024-03-14 13:27:05.67+00,
1229,2024-03-13 00:00:00+00,53,162,375.0,CHONCHOL HOSSAIN EID TYPING,True,1,2024-03-14 13:22:17.156+00,2024-03-14 17:25:20.486+00,
1230,2024-03-14 00:00:00+00,28,53,25.0, ,True,1,2024-03-16 08:19:23.506+00,2024-04-03 07:49:57.685+00,
1231,2024-03-14 00:00:00+00,53,145,550.0,ANWAR SHEIKH & ECHAK MOLLA LAIQ MEDICAL,True,1,2024-03-17 14:03:53.997+00,2024-03-17 14:03:54.111+00,
1232,2024-03-14 00:00:00+00,56,117,25.0,MAMUN PRO CARD,True,1,2024-03-17 14:04:41.787+00,2024-03-17 14:04:41.848+00,
1235,2024-03-14 00:00:00+00,25,30,1100.0,WORK,False,1,2024-03-17 14:10:09.25+00,2024-03-17 14:10:09.25+00,
1242,2024-03-16 00:00:00+00,94,188,1900.0,"SALMAN SALEEM, SHAH ALAM, KISMAT ALI, RAHEES (NOOR AL QAMAR) BUHAIRA INSURANCE",True,1,2024-03-18 04:59:02.952+00,2024-03-18 04:59:03.18+00,
1246,2024-03-18 00:00:00+00,94,188,1185.0,NOOR AL QAMAR ECHANNEL RENEWAL,True,2,2024-03-20 02:35:30.377+00,2024-03-20 02:35:30.426+00,
1233,2024-03-14 00:00:00+00,47,132,300.0,RAMJAN ALI LAIQ MEDICAL & EID TYPING,True,1,2024-03-17 14:08:45.736+00,2024-03-20 02:51:21.757+00,
1247,2024-03-18 00:00:00+00,47,132,350.0,RAMJAN ALI,True,2,2024-03-20 02:50:55.632+00,2024-03-20 02:51:28.782+00,
1249,2024-03-18 00:00:00+00,53,145,300.0,"MD ASHIKUR RAHMAN, JABED SHEIKH & MD SUMON MOLLA LC MODF",True,2,2024-03-20 02:54:58.926+00,2024-03-20 02:58:13.869+00,
1250,2024-03-18 00:00:00+00,1,2,1200.0,WORK,False,2,2024-03-20 02:58:55.443+00,2024-03-20 02:58:55.443+00,
1251,2024-03-18 00:00:00+00,1,1,185.0,WORK,False,2,2024-03-20 02:59:18.212+00,2024-03-20 02:59:18.212+00,
1252,2024-03-18 00:00:00+00,1,111,1880.0,WORK,False,2,2024-03-20 02:59:44.307+00,2024-03-20 02:59:44.307+00,
1253,2024-03-18 00:00:00+00,1,171,4205.0,WORK,False,2,2024-03-20 03:00:14.385+00,2024-03-20 03:00:14.385+00,
1254,2024-03-18 00:00:00+00,1,161,5030.0,WORK,False,2,2024-03-20 03:00:42.117+00,2024-03-20 03:00:42.117+00,
1256,2024-03-18 00:00:00+00,53,145,800.0,ANWAR SHEIKH & ECHAK MOLLA LC SUBMISSION NEW & EID TYPING,True,2,2024-03-20 03:01:59.377+00,2024-03-20 03:37:18.283+00,
1237,2024-03-15 00:00:00+00,41,52,400.0,MD HASHEM MED & EID,True,1,2024-03-18 04:26:36.44+00,2024-03-20 03:38:41.868+00,
1258,2024-03-19 00:00:00+00,41,52,510.0,MD HASHEM ALI EID BALANCE &KAMRUZZAMAN AMIR UDDIN MED,True,2,2024-03-20 03:38:06.238+00,2024-03-20 03:40:00.174+00,
1260,2024-03-19 00:00:00+00,52,71,1030.0,WORK,False,2,2024-03-20 03:40:59.87+00,2024-03-20 03:40:59.87+00,
1262,2024-03-19 00:00:00+00,76,138,270.0,SAJNA SHAMEER MEDICAL,True,2,2024-03-20 03:42:12.989+00,2024-03-20 03:43:34.335+00,
1248,2024-03-18 00:00:00+00,60,93,6949.26,WORK (PAYMENT DONE FROM PRADEEP CARD 3474.63 X 2),True,2,2024-03-20 02:53:13.18+00,2024-03-22 04:55:52.346+00,
1261,2024-03-19 00:00:00+00,64,109,275.0,WORK,True,2,2024-03-20 03:41:33.889+00,2024-03-22 13:34:49.201+00,
1267,2024-03-21 00:00:00+00,41,52,1770.0,MOHD ZAID (DREAMS) ENTRY INSIDE - DXB & CHANGE STATUS DXB,False,1,2024-03-23 08:06:49.497+00,2024-03-23 09:58:05.398+00,2024-03-23 09:58:05.398+00
1268,2024-03-21 00:00:00+00,97,194,920.0,HANIF ULLAH & SUNIL KUMAR BUHAIRA INSURANCE,True,1,2024-03-23 09:49:28.238+00,2024-03-23 09:49:28.359+00,
1270,2024-03-21 00:00:00+00,19,68,1770.0,MOHD ZAID (DREAMS) ENTRY INSIDE - DXB & CHANGE STATUS-DXB,True,1,2024-03-23 09:57:30.957+00,2024-03-23 09:57:31.064+00,
1269,2024-03-21 00:00:00+00,41,52,270.0,SUBHASH CHAND MEDICAL,True,1,2024-03-23 09:55:33.005+00,2024-03-23 09:58:18.714+00,
1266,2024-03-20 00:00:00+00,53,162,1130.0,MD JULHASH (PARTNER) ENTRY PERMIT,True,1,2024-03-23 06:49:43.458+00,2024-03-23 10:00:45.192+00,
1245,2024-03-16 00:00:00+00,90,177,100.0,WORK,True,1,2024-03-18 13:25:48.113+00,2024-03-26 22:51:52.636+00,
1218,2024-03-11 00:00:00+00,8,11,380.0,BALJINDER EHS MEDICAL WITH VACCINATION 100,True,1,2024-03-14 05:32:16.468+00,2024-03-26 23:15:47.618+00,
1219,2024-03-11 00:00:00+00,8,11,20.0,PREVIOUS BALANCE,True,1,2024-03-14 05:33:30.026+00,2024-03-26 23:16:08.007+00,
1224,2024-03-11 00:00:00+00,85,158,560.0,ILOE INSURANCE 4 PERSONS,True,1,2024-03-14 05:55:42.909+00,2024-03-26 23:29:53.597+00,
1234,2024-03-14 00:00:00+00,71,120,700.0,MD MAHMUDUL HAQUE (NASR BLDG CLEANING)  VISA STAMPING,True,1,2024-03-17 14:09:53.343+00,2024-03-27 22:37:19.632+00,
1223,2024-03-11 00:00:00+00,82,155,800.0,WORK,True,1,2024-03-14 05:55:16.475+00,2024-03-27 22:42:14.123+00,
1241,2024-03-15 00:00:00+00,95,189,500.0,KOUSIR GAZI EID TYPING & STAMPING PROCESS,True,1,2024-03-18 04:31:55.087+00,2024-03-27 22:44:21.866+00,
1272,2024-03-21 00:00:00+00,95,189,500.0,WORK,True,1,2024-03-23 09:59:39.451+00,2024-03-27 22:44:40.976+00,
1263,2024-03-20 00:00:00+00,18,23,4140.0,9 BUHAIRA INSURANCE,True,1,2024-03-22 17:39:00.842+00,2024-03-27 22:56:41.195+00,
1274,2024-03-22 00:00:00+00,18,23,2340.0,4 BUHAIRA INSURANCE (460 X 3 + 960 X 1),True,1,2024-03-23 22:11:55.039+00,2024-03-27 22:57:11.529+00,
1236,2024-03-15 00:00:00+00,15,20,1568.0,WORK,True,1,2024-03-18 04:25:58.157+00,2024-03-30 12:58:57.161+00,
1221,2024-03-11 00:00:00+00,92,182,40.0,WORK,True,1,2024-03-14 05:53:53.43+00,2024-05-25 03:04:04.94+00,
1264,2024-03-20 00:00:00+00,10,167,1000.0,PREVIOUS BALANCE,True,1,2024-03-23 06:46:42.297+00,2024-03-30 13:10:49.943+00,
1265,2024-03-20 00:00:00+00,10,167,3000.0,WORK,True,1,2024-03-23 06:48:10.034+00,2024-03-30 13:12:26.337+00,
1220,2024-03-11 00:00:00+00,28,53,2950.0,WORK,True,1,2024-03-14 05:53:33.1+00,2024-03-31 10:37:37.656+00,
1238,2024-03-15 00:00:00+00,28,53,150.0,WORK,True,1,2024-03-18 04:26:51.905+00,2024-03-31 10:38:21.472+00,
1255,2024-03-18 00:00:00+00,7,9,2035.0,WORK,True,2,2024-03-20 03:01:03.201+00,2024-04-23 14:46:46.761+00,
1259,2024-03-19 00:00:00+00,5,7,5000.0,CHATHURANGA ENTRY PROCESS,True,2,2024-03-20 03:40:36.726+00,2024-04-24 10:39:09.902+00,
1275,2024-03-24 16:48:51.243+00,60,93,1.0,WORK,False,1,2024-03-24 12:49:03.076+00,2024-03-24 12:51:39.134+00,2024-03-24 12:51:39.133+00
1273,2024-03-21 00:00:00+00,60,93,40783.49,WORK,True,1,2024-03-23 10:00:04.032+00,2024-03-24 12:52:48.617+00,
1222,2024-03-11 00:00:00+00,5,134,6180.0,ABDUL RAHOOF MENATTIL ENTRY PROCESS AND ECHANNEL RENEWAL,True,1,2024-03-14 05:54:17.364+00,2024-03-25 12:02:24.59+00,
1276,2024-03-25 00:00:00+00,53,145,275.0,MD SHAHINUR RAHAMAN MEDICAL,True,1,2024-03-26 23:00:55.773+00,2024-03-26 23:00:55.814+00,
1277,2024-03-25 00:00:00+00,88,175,825.0,"NAYEM, EMON BHUIYAN & ANSAR UDDIN LAIQ MEDICAL",True,1,2024-03-26 23:03:33.13+00,2024-03-26 23:03:33.253+00,
1280,2024-03-25 00:00:00+00,8,11,1200.0,YARA YASMEEN GOLDE EID 10 YEAR & PREVIOUS BALANCE,True,1,2024-03-26 23:16:44.185+00,2024-03-26 23:17:09.812+00,
1283,2024-03-25 00:00:00+00,94,188,100.0,MD NAYAN AL SARAB WORK,True,1,2024-03-26 23:20:42.619+00,2024-03-26 23:21:11.366+00,
1284,2024-03-25 00:00:00+00,94,188,340.0,ALZUMORUD BUHAIRA INSURANCE (17 Nos),True,1,2024-03-26 23:24:13.474+00,2024-03-26 23:26:02.88+00,
1308,2024-03-28 00:00:00+00,10,13,1550.0,WORK,True,1,2024-03-30 13:02:08.865+00,2024-03-30 13:02:45.9+00,
1278,2024-03-25 00:00:00+00,85,158,1500.0,"ARIF HOSSAIN, MD ISRAFIL MUNSHI & MONIR HOSSEN MEDICAL AND EID TYPING",True,1,2024-03-26 23:13:51.8+00,2024-03-26 23:43:11.748+00,
1281,2024-03-25 00:00:00+00,82,174,50.0,PERSON MODIFICATION OAJED ALI & SANWAR,True,1,2024-03-26 23:18:00.765+00,2024-03-27 22:21:28.869+00,
1285,2024-03-25 00:00:00+00,53,162,350.0,WORK,True,1,2024-03-26 23:26:50.3+00,2024-03-27 22:23:47.443+00,
1287,2024-03-26 00:00:00+00,71,120,110.0,MD MAHMUDUL HAQUE WORK,True,1,2024-03-27 22:36:59.878+00,2024-03-27 22:37:25.88+00,
1288,2024-03-26 00:00:00+00,30,87,1350.0,5 MEDICAL,True,1,2024-03-27 22:37:53.911+00,2024-03-27 22:38:25.609+00,
1289,2024-03-26 00:00:00+00,30,195,225.0,FAMILY RESIDENCE CANCELLATION,True,1,2024-03-27 22:39:53.506+00,2024-03-27 22:40:07.421+00,
1290,2024-03-26 00:00:00+00,82,155,120.0,WORK,True,1,2024-03-27 22:40:29.045+00,2024-03-27 22:42:21.118+00,
1292,2024-03-26 00:00:00+00,95,189,200.0,WORK,True,1,2024-03-27 22:43:48.457+00,2024-03-27 22:44:45.755+00,
1279,2024-03-25 00:00:00+00,18,23,2760.0,6 NoS BUHAIRA INSURANCE,True,1,2024-03-26 23:15:03.555+00,2024-03-27 22:57:45.702+00,
1293,2024-03-27 00:00:00+00,94,188,1500.0,MD CHANOAR (AL BAHYA) LABOUR CARD RENEWAL,True,1,2024-03-27 23:05:37.076+00,2024-03-27 23:05:37.177+00,
1294,2024-03-27 00:00:00+00,17,179,270.0,MUHAMMED FAZAL SABITH MEDICAL,True,1,2024-03-27 23:13:48.906+00,2024-03-27 23:13:48.94+00,
1295,2024-03-27 00:00:00+00,96,191,810.0,FAMILY VISA RENEWAL,True,1,2024-03-27 23:24:57.304+00,2024-03-27 23:25:16.529+00,
1301,2024-03-28 00:00:00+00,30,87,270.0,MD MUJIB TALUKDAR MEDICAL,True,1,2024-03-30 12:39:00.187+00,2024-03-30 12:39:00.305+00,
1302,2024-03-28 00:00:00+00,94,188,1185.0,AL BAHYA TAILORING ECHANNEL RENEWAL,True,1,2024-03-30 12:51:56.322+00,2024-03-30 12:51:56.374+00,
1296,2024-03-27 00:00:00+00,94,193,19275.0,15 NOS TAWJEEH SUBMISSION,True,1,2024-03-27 23:25:50.575+00,2024-03-30 12:54:51.859+00,
1303,2024-03-28 00:00:00+00,54,196,450.0,TRADE LICENSE AMENDMENT,True,1,2024-03-30 12:55:30.624+00,2024-03-30 12:55:48.232+00,
1304,2024-03-28 00:00:00+00,30,131,675.0,FAMILY RESIDENCE CANCELLATION 3 Nos,True,1,2024-03-30 12:56:40.964+00,2024-03-30 12:57:08.401+00,
1305,2024-03-28 00:00:00+00,15,20,82.0,WORK,True,1,2024-03-30 12:57:32.476+00,2024-03-30 12:59:15.308+00,
1306,2024-03-28 00:00:00+00,91,178,995.0,WORK,True,1,2024-03-30 12:59:59.224+00,2024-03-30 13:00:58.533+00,
1309,2024-03-28 00:00:00+00,10,14,1545.0,WORK,True,1,2024-03-30 13:03:52.945+00,2024-03-30 13:06:25.44+00,
1310,2024-03-28 00:00:00+00,10,98,420.0,WORK,True,1,2024-03-30 13:09:10.276+00,2024-03-30 13:09:36.854+00,
1311,2024-03-28 00:00:00+00,10,167,4130.0,WORK,True,1,2024-03-30 13:09:57.931+00,2024-03-30 13:12:49.277+00,
1312,2024-03-28 00:00:00+00,10,190,645.0,WORK,True,1,2024-03-30 13:13:10.906+00,2024-03-30 13:13:27.325+00,
1313,2024-03-29 00:00:00+00,28,53,2000.0,WORK,False,1,2024-03-31 08:35:00.441+00,2024-03-31 08:35:00.441+00,
1316,2024-03-29 00:00:00+00,18,23,1840.0,4 Nos BUHAIRA INSURANCE,True,1,2024-03-31 08:38:12.951+00,2024-03-31 08:38:54.506+00,
1317,2024-03-30 00:00:00+00,75,137,1310.0,REEM ALBATHOOL & AMMAR ASKERMON CHANGE STATUS,True,1,2024-03-31 09:31:08.197+00,2024-04-03 20:30:51.999+00,
1318,2024-03-30 00:00:00+00,82,155,1725.0,"MD NAZMUL HAQUE, AINUL HAQ ABDUL MAJID & ROFIKUL ISLAM ABDUR RAZZAK STAMPING DXB & LC SUBMISSION NEW",True,1,2024-03-31 09:49:09.609+00,2024-03-31 09:50:06.159+00,
1307,2024-03-28 00:00:00+00,82,174,2130.0,JAHIDUL ISLAM VISA STAMPING PROCESS,True,1,2024-03-30 13:01:37.75+00,2024-03-31 09:52:44.923+00,
1319,2024-03-30 00:00:00+00,82,174,200.0,JAHIDUL ISLAM VISA RENEWAL,True,1,2024-03-31 09:52:19.979+00,2024-03-31 09:52:50.334+00,
1320,2024-03-30 00:00:00+00,28,53,3000.0,WORK,False,1,2024-03-31 09:53:10.566+00,2024-03-31 09:53:10.566+00,
1322,2024-03-30 00:00:00+00,73,125,275.0,MOKLES ABDUL KADIR MEDICAL,True,1,2024-03-31 09:54:18.059+00,2024-03-31 09:57:28.201+00,
1323,2024-03-30 00:00:00+00,54,160,1115.0,FAMILY VISA STAMPING,True,1,2024-03-31 09:58:21.071+00,2024-03-31 09:58:44.978+00,
1324,2024-03-30 00:00:00+00,85,158,1000.0,WORK,True,1,2024-03-31 09:59:05.84+00,2024-03-31 09:59:55.721+00,
1334,2024-04-01 00:00:00+00,88,175,925.0,3 EMIRATES ID,True,1,2024-04-04 09:40:34.948+00,2024-04-04 09:41:12.585+00,
1282,2024-03-25 00:00:00+00,19,68,1168.0,MOHD ZAID BEG (DREAM ISLAND ),True,1,2024-03-26 23:20:09.9+00,2024-03-31 10:40:23.033+00,
1326,2024-02-29 00:00:00+00,19,68,720.0,OTHER WORK (21 TAWJEEH * 35),False,1,2024-03-31 10:31:03.12+00,2024-03-31 10:41:22.336+00,2024-03-31 10:41:22.336+00
1327,2024-02-29 00:00:00+00,93,187,720.0,OTHER WORK (21 TAWJEEH * 35),True,1,2024-03-31 10:44:42.564+00,2024-03-31 10:45:01.151+00,
1329,2024-04-03 13:24:05.939+00,4,6,500.0,WORK,False,1,2024-04-03 09:24:16.87+00,2024-04-03 09:24:16.87+00,
1330,2024-04-01 00:00:00+00,53,74,275.0,ABDUL AHAD TOSIR ALI MEDICAL,True,1,2024-04-03 14:16:23.025+00,2024-04-03 14:16:23.193+00,
1331,2024-03-30 00:00:00+00,93,184,225.0,OTHER PRO COMMISSION,True,1,2024-04-03 20:17:26.83+00,2024-04-03 20:17:26.861+00,
1332,2024-03-30 00:00:00+00,93,185,195.0,COMMISSION FOR TAWJEEH (65X3),True,1,2024-04-03 20:19:04.178+00,2024-04-03 20:19:04.209+00,
1333,2024-04-01 00:00:00+00,75,137,2268.0,MUHAMMAD ASLAM ENTRY & CHANGE STATUS AND MUHAMMAD SHAHZAD VISA STAMPING,False,1,2024-04-04 09:30:01.896+00,2024-04-09 20:57:59.143+00,2024-04-09 20:57:59.143+00
1297,2024-03-27 00:00:00+00,94,193,300.0,15 Nos BUHAIRA INSURANCE,True,1,2024-03-27 23:26:14.79+00,2024-04-04 09:34:52.817+00,
1325,2024-03-30 00:00:00+00,88,175,200.0,"NAYEM MD GAHOR MIA, EMON BHUIYAN & ANSAR UDDIN MD JOYNAL SHEIKH (ROKN AL ANEEQ) EID TYPING",True,1,2024-03-31 10:01:45.97+00,2024-04-04 09:40:53.899+00,
1336,2024-04-01 00:00:00+00,53,74,275.0,1 MEDICAL,False,1,2024-04-04 09:44:55.909+00,2024-04-04 09:45:12.732+00,2024-04-04 09:45:12.732+00
1335,2024-04-01 00:00:00+00,53,145,375.0,1 EID,True,1,2024-04-04 09:44:36.449+00,2024-04-04 09:47:35.367+00,
1286,2024-03-26 00:00:00+00,71,120,500.0,RASEL MIAH VISA STAMPING,True,1,2024-03-27 22:35:55.031+00,2024-04-04 09:49:04.587+00,
1338,2024-04-01 00:00:00+00,85,158,1000.0,WORK,True,1,2024-04-04 09:46:29.389+00,2024-04-04 09:53:03.765+00,
1299,2024-03-27 00:00:00+00,47,132,3700.0,TAIBA PASTRY TRADE LICENSE RENEWAL,True,1,2024-03-27 23:28:27.921+00,2024-04-11 14:04:06.637+00,
1321,2024-03-30 00:00:00+00,64,100,1500.0,CANCELLATION 6 PERSON,True,1,2024-03-31 09:53:42.108+00,2024-04-23 13:49:46.326+00,
1315,2024-03-29 00:00:00+00,64,100,1000.0,WORK,True,1,2024-03-31 08:36:28.076+00,2024-04-24 19:02:27.38+00,
1291,2024-03-26 00:00:00+00,5,134,6840.0,WORK,True,1,2024-03-27 22:42:39.504+00,2024-05-08 18:58:52.069+00,
1314,2024-03-29 00:00:00+00,71,120,200.0,RASEL MIAH VISA RENEWAL PROCESS,True,1,2024-03-31 08:36:11.368+00,2024-05-11 06:41:11.366+00,
1298,2024-03-27 00:00:00+00,11,15,550.0,FEBRUARY RENT,True,1,2024-03-27 23:27:35.768+00,2024-04-27 07:51:15.674+00,
1328,2024-03-30 00:00:00+00,95,189,450.0,WORK,True,1,2024-03-31 12:37:25.432+00,2024-04-27 08:10:35.833+00,
1342,2024-04-02 00:00:00+00,95,189,500.0,WORK,True,1,2024-04-09 19:31:56.019+00,2024-04-27 08:10:50.649+00,
1339,2024-04-01 00:00:00+00,71,120,100.0,RASEL MIAH (NASER BLDG CLEANING) VISA STAMPING,True,1,2024-04-04 09:47:14.75+00,2024-04-04 09:48:58.034+00,
1340,2024-04-02 00:00:00+00,8,11,1200.0,ISHA SUMAYYA EID TYPING 10 YEAR,False,1,2024-04-09 19:31:18.136+00,2024-04-09 19:31:18.136+00,
1341,2024-04-02 00:00:00+00,91,178,1495.0,WORK,False,1,2024-04-09 19:31:35.109+00,2024-04-09 19:31:35.109+00,
1343,2024-04-03 00:00:00+00,18,23,460.0,BUHAIRA INSURANCE 1 Nos,False,1,2024-04-09 19:54:11.519+00,2024-04-09 19:54:11.519+00,
1351,2024-04-04 00:00:00+00,17,22,2277.5,WORK,False,1,2024-04-09 20:44:31.403+00,2024-04-09 20:44:31.403+00,
1352,2024-04-04 00:00:00+00,17,170,942.5,WORK,False,1,2024-04-09 20:44:50.975+00,2024-04-09 20:44:50.975+00,
1355,2024-04-01 00:00:00+00,75,137,2288.0,MUHAMMAD ASLAM ENTRY & CHANGE STATUS AND MUHAMMAD SHAHZAD VISA STAMPING,True,1,2024-04-09 20:58:13.084+00,2024-04-09 20:58:39.426+00,
1357,2024-04-05 00:00:00+00,47,132,100.0,AFREEN JOB OFFER,True,1,2024-04-11 14:03:47.83+00,2024-04-11 14:04:14.75+00,
1359,2024-04-05 00:00:00+00,1,1,935.0,WORK,False,1,2024-04-11 14:05:40.825+00,2024-04-11 14:05:40.825+00,
1360,2024-04-05 00:00:00+00,1,2,2695.0,WORK,False,1,2024-04-11 14:06:03.144+00,2024-04-11 14:06:03.144+00,
1361,2024-04-05 00:00:00+00,1,111,550.0,WORK,False,1,2024-04-11 14:06:24.739+00,2024-04-11 14:06:24.739+00,
1362,2024-04-05 00:00:00+00,1,161,560.0,WORK,False,1,2024-04-11 14:06:44.855+00,2024-04-11 14:06:44.855+00,
1363,2024-04-05 00:00:00+00,1,171,3655.0,WORK,False,1,2024-04-11 14:07:01.005+00,2024-04-11 14:07:01.005+00,
1364,2024-04-06 00:00:00+00,53,162,600.0,MD RIYAD BAPARY VISA STAMPING,True,1,2024-04-13 07:46:37.784+00,2024-04-13 07:46:37.86+00,
1365,2024-04-06 00:00:00+00,28,53,1500.0,WORK,False,1,2024-04-13 07:50:42.88+00,2024-04-13 07:50:42.88+00,
1368,2024-04-15 00:00:00+00,47,132,660.0,ABDUL GHANI,True,1,2024-04-23 12:47:06.086+00,2024-04-23 12:47:23.086+00,
1369,2024-04-15 00:00:00+00,10,13,2000.0,WORK,True,1,2024-04-23 12:50:29.76+00,2024-04-23 12:51:47.566+00,
1345,2024-04-03 00:00:00+00,85,158,1500.0,"MD ASHRAF ALI, MD RUBEL HOSEN & MD MONIRUL ISLAM MEDICAL & EMIRATES ID",True,1,2024-04-09 19:56:17.74+00,2024-04-23 12:54:02.989+00,
1370,2024-04-15 00:00:00+00,85,158,1775.0,WORK,True,1,2024-04-23 12:50:54.105+00,2024-04-23 12:54:41.912+00,
1372,2024-04-15 00:00:00+00,94,193,120.0,WORK,True,1,2024-04-23 12:56:10.853+00,2024-04-23 12:56:53.591+00,
1371,2024-04-15 00:00:00+00,94,188,120.0,WORK,False,1,2024-04-23 12:55:14.841+00,2024-04-23 12:58:00.883+00,2024-04-23 12:58:00.883+00
1373,2024-04-15 00:00:00+00,94,188,930.0,WORK,True,1,2024-04-23 12:57:23.571+00,2024-04-23 13:01:37.429+00,
1353,2024-04-04 00:00:00+00,88,175,1650.0,"MD RANA BHUIYAN, MD HIMEL MIAH (MAHFUZ HASAN FOR MARINE) & MOHD ARSAD ALI (NOOR AL NIDAL) VISA STAMPING",True,1,2024-04-09 20:47:10.634+00,2024-04-23 13:04:56.924+00,
1350,2024-04-04 00:00:00+00,52,192,4500.0,WORK,True,1,2024-04-09 20:41:25.605+00,2024-04-23 13:11:06.195+00,
